row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,offers,organizer,performer,page_url
8677,57,154,158,0,45,0,0,0,0,0,576
8678,56,156,160,0,45,0,0,0,0,0,576
8679,41,163,166,0,19,0,0,0,0,0,576
8680,57,165,169,0,45,0,0,0,0,0,576
8681,84,173,177,0,23,0,0,0,0,0,576
8682,57,175,179,0,45,0,0,0,0,0,576
8683,57,149,151,0,45,0,0,0,0,0,576
8684,56,156,160,0,45,0,0,0,0,0,943
8685,41,163,166,0,19,0,0,0,0,0,943
8686,57,165,169,0,45,0,0,0,0,0,943
8687,56,167,171,0,45,0,0,0,0,0,943
8688,84,173,177,0,23,0,0,0,0,0,943
8689,57,175,179,0,45,0,0,0,0,0,943
8690,57,149,151,0,45,0,0,0,0,0,943
8691,57,154,158,0,45,0,0,0,0,0,407
8692,38,155,159,0,37,0,0,0,0,0,407
8693,56,156,160,0,45,0,0,0,0,0,407
8694,38,157,161,0,37,0,0,0,0,0,407
8695,39,159,163,0,12,0,0,0,0,0,407
8696,41,163,166,0,19,0,0,0,0,0,407
8697,57,165,169,0,45,0,0,0,0,0,407
8698,56,167,171,0,45,0,0,0,0,0,407
8699,40,172,176,0,17,0,0,0,0,0,407
8700,84,173,177,0,23,0,0,0,0,0,407
8701,57,175,179,0,45,0,0,0,0,0,407
8702,57,149,151,0,45,0,0,0,0,0,407
8703,57,154,158,0,45,0,0,0,0,0,466
8704,38,155,159,0,37,0,0,0,0,0,466
8705,56,156,160,0,45,0,0,0,0,0,466
8706,38,157,161,0,37,0,0,0,0,0,466
8707,39,159,163,0,12,0,0,0,0,0,466
8708,41,163,166,0,19,0,0,0,0,0,466
8709,57,165,169,0,45,0,0,0,0,0,466
8710,56,167,171,0,45,0,0,0,0,0,466
8711,40,172,176,0,17,0,0,0,0,0,466
8712,84,173,177,0,23,0,0,0,0,0,466
8713,57,175,179,0,45,0,0,0,0,0,466
8714,57,149,151,0,45,0,0,0,0,0,466
8715,57,154,158,0,45,0,0,0,0,0,747
8716,38,155,159,0,37,0,0,0,0,0,747
8717,56,156,160,0,45,0,0,0,0,0,747
8718,38,157,161,0,37,0,0,0,0,0,747
8719,39,159,163,0,12,0,0,0,0,0,747
8720,41,163,166,0,19,0,0,0,0,0,747
8721,57,165,169,0,45,0,0,0,0,0,747
8722,56,167,171,0,45,0,0,0,0,0,747
8723,40,172,176,0,17,0,0,0,0,0,747
8724,84,173,177,0,23,0,0,0,0,0,747
8725,57,175,179,0,45,0,0,0,0,0,747
8726,57,149,151,0,45,0,0,0,0,0,747
8727,57,154,158,0,45,0,0,0,0,0,1028
8728,38,155,159,0,37,0,0,0,0,0,1028
8729,56,156,160,0,45,0,0,0,0,0,1028
8730,38,157,161,0,37,0,0,0,0,0,1028
8731,39,159,163,0,12,0,0,0,0,0,1028
8732,41,163,166,0,19,0,0,0,0,0,1028
8733,56,167,171,0,45,0,0,0,0,0,1028
8734,40,172,176,0,17,0,0,0,0,0,1028
8735,84,173,177,0,23,0,0,0,0,0,1028
8736,57,175,179,0,45,0,0,0,0,0,1028
8737,57,149,151,0,45,0,0,0,0,0,1028
8738,57,154,158,0,45,0,0,0,0,0,506
8739,38,155,159,0,37,0,0,0,0,0,506
8740,38,157,161,0,37,0,0,0,0,0,506
8741,39,159,163,0,12,0,0,0,0,0,506
8742,41,163,166,0,19,0,0,0,0,0,506
8743,57,165,169,0,45,0,0,0,0,0,506
8744,56,167,171,0,45,0,0,0,0,0,506
8745,40,172,176,0,17,0,0,0,0,0,506
8746,84,173,177,0,23,0,0,0,0,0,506
8747,57,175,179,0,45,0,0,0,0,0,506
8748,57,154,158,0,45,0,0,0,0,0,715
8749,38,155,159,0,37,0,0,0,0,0,715
8750,56,156,160,0,45,0,0,0,0,0,715
8751,38,157,161,0,37,0,0,0,0,0,715
8752,39,159,163,0,12,0,0,0,0,0,715
8753,41,163,166,0,19,0,0,0,0,0,715
8754,57,165,169,0,45,0,0,0,0,0,715
8755,40,172,176,0,17,0,0,0,0,0,715
8756,84,173,177,0,23,0,0,0,0,0,715
8757,57,175,179,0,45,0,0,0,0,0,715
8758,57,149,151,0,45,0,0,0,0,0,715
8759,57,154,158,0,45,0,0,0,0,0,956
8760,38,155,159,0,37,0,0,0,0,0,956
8761,56,156,160,0,45,0,0,0,0,0,956
8762,38,157,161,0,37,0,0,0,0,0,956
8763,39,159,163,0,12,0,0,0,0,0,956
8764,41,163,166,0,19,0,0,0,0,0,956
8765,57,165,169,0,45,0,0,0,0,0,956
8766,56,167,171,0,45,0,0,0,0,0,956
8767,40,172,176,0,17,0,0,0,0,0,956
8768,84,173,177,0,23,0,0,0,0,0,956
8769,57,149,151,0,45,0,0,0,0,0,956
8770,38,155,159,0,37,0,0,0,0,0,476
8771,56,156,160,0,45,0,0,0,0,0,476
8772,38,157,161,0,37,0,0,0,0,0,476
8773,39,159,163,0,12,0,0,0,0,0,476
8774,41,163,166,0,19,0,0,0,0,0,476
8775,57,165,169,0,45,0,0,0,0,0,476
8776,56,167,171,0,45,0,0,0,0,0,476
8777,40,172,176,0,17,0,0,0,0,0,476
8778,84,173,177,0,23,0,0,0,0,0,476
8779,57,175,179,0,45,0,0,0,0,0,476
8780,57,149,151,0,45,0,0,0,0,0,476
8781,57,154,158,0,45,0,0,0,0,0,885
8782,38,155,159,0,37,0,0,0,0,0,885
8783,56,156,160,0,45,0,0,0,0,0,885
8784,38,157,161,0,37,0,0,0,0,0,885
8785,39,159,163,0,12,0,0,0,0,0,885
8786,41,163,166,0,19,0,0,0,0,0,885
8787,40,172,176,0,17,0,0,0,0,0,885
8788,84,173,177,0,23,0,0,0,0,0,885
8789,57,175,179,0,45,0,0,0,0,0,885
8790,57,149,151,0,45,0,0,0,0,0,885
8791,10,18,18,1,76,0,0,1,0,1,8
8792,38,155,159,0,37,0,0,0,0,0,702
8793,56,156,160,0,45,0,0,0,0,0,702
8794,38,157,161,0,37,0,0,0,0,0,702
8795,39,159,163,0,12,0,0,0,0,0,702
8796,41,163,166,0,19,0,0,0,0,0,702
8797,57,165,169,0,45,0,0,0,0,0,702
8798,56,167,171,0,45,0,0,0,0,0,702
8799,40,172,176,0,17,0,0,0,0,0,702
8800,84,173,177,0,23,0,0,0,0,0,702
8801,57,175,179,0,45,0,0,0,0,0,702
8802,57,149,151,0,45,0,0,0,0,0,702
8803,93,75,77,0,165,0,0,0,0,1,150
8804,57,154,158,0,45,0,0,0,0,0,412
8805,38,155,159,0,37,0,0,0,0,0,412
8806,56,156,160,0,45,0,0,0,0,0,412
8807,38,157,161,0,37,0,0,0,0,0,412
8808,39,159,163,0,12,0,0,0,0,0,412
8809,41,163,166,0,19,0,0,0,0,0,412
8810,57,165,169,0,45,0,0,0,0,0,412
8811,56,167,171,0,45,0,0,0,0,0,412
8812,40,172,176,0,17,0,0,0,0,0,412
8813,84,173,177,0,23,0,0,0,0,0,412
8814,57,175,179,0,45,0,0,0,0,0,412
8815,57,149,151,0,45,0,0,0,0,0,412
8816,57,154,158,0,44,0,0,0,0,0,632
8817,38,155,159,0,38,0,0,0,0,0,632
8818,56,156,160,0,44,0,0,0,0,0,632
8819,38,157,161,0,38,0,0,0,0,0,632
8820,39,159,163,0,11,0,0,0,0,0,632
8821,41,163,166,0,20,0,0,0,0,0,632
8822,57,165,169,0,44,0,0,0,0,0,632
8823,56,167,171,0,44,0,0,0,0,0,632
8824,40,172,176,0,18,0,0,0,0,0,632
8825,84,173,177,0,22,0,0,0,0,0,632
8826,57,175,179,0,44,0,0,0,0,0,632
8827,57,149,151,0,44,0,0,0,0,0,632
8828,106,49,52,0,82,0,0,0,0,1,171
8829,57,154,158,0,45,0,0,0,0,0,338
8830,38,155,159,0,37,0,0,0,0,0,338
8831,56,156,160,0,45,0,0,0,0,0,338
8832,38,157,161,0,37,0,0,0,0,0,338
8833,39,159,163,0,12,0,0,0,0,0,338
8834,41,163,166,0,19,0,0,0,0,0,338
8835,57,165,169,0,45,0,0,0,0,0,338
8836,56,167,171,0,45,0,0,0,0,0,338
8837,40,172,176,0,17,0,0,0,0,0,338
8838,84,173,177,0,23,0,0,0,0,0,338
8839,57,175,179,0,45,0,0,0,0,0,338
8840,57,149,151,0,45,0,0,0,0,0,338
8841,99,192,198,0,117,0,0,1,0,1,158
8842,57,154,158,0,45,0,0,0,0,0,583
8843,38,155,159,0,37,0,0,0,0,0,583
8844,38,157,161,0,37,0,0,0,0,0,583
8845,39,159,163,0,12,0,0,0,0,0,583
8846,41,163,166,0,19,0,0,0,0,0,583
8847,57,165,169,0,45,0,0,0,0,0,583
8848,56,167,171,0,45,0,0,0,0,0,583
8849,40,172,176,0,17,0,0,0,0,0,583
8850,84,173,177,0,23,0,0,0,0,0,583
8851,57,175,179,0,45,0,0,0,0,0,583
8852,57,149,151,0,45,0,0,0,0,0,583
8853,57,154,158,0,45,0,0,0,0,0,418
8854,56,156,160,0,45,0,0,0,0,0,418
8855,41,163,166,0,19,0,0,0,0,0,418
8856,57,165,169,0,45,0,0,0,0,0,418
8857,84,173,177,0,23,0,0,0,0,0,418
8858,57,175,179,0,45,0,0,0,0,0,418
8859,57,149,151,0,45,0,0,0,0,0,418
8860,79,85,90,0,162,0,0,1,1,1,135
8861,57,154,158,0,44,0,0,0,0,0,135
8862,38,155,159,0,38,0,0,0,0,0,135
8863,38,157,161,0,38,0,0,0,0,0,135
8864,39,159,163,0,11,0,0,0,0,0,135
8865,41,163,166,0,20,0,0,0,0,0,135
8866,57,165,169,0,44,0,0,0,0,0,135
8867,56,167,171,0,44,0,0,0,0,0,135
8868,40,172,176,0,18,0,0,0,0,0,135
8869,84,173,177,0,22,0,0,0,0,0,135
8870,57,175,179,0,44,0,0,0,0,0,135
8871,57,149,151,0,44,0,0,0,0,0,135
8872,57,154,158,0,45,0,0,0,0,0,728
8873,38,155,159,0,37,0,0,0,0,0,728
8874,38,157,161,0,37,0,0,0,0,0,728
8875,39,159,163,0,12,0,0,0,0,0,728
8876,41,163,166,0,19,0,0,0,0,0,728
8877,57,165,169,0,45,0,0,0,0,0,728
8878,56,167,171,0,45,0,0,0,0,0,728
8879,40,172,176,0,17,0,0,0,0,0,728
8880,84,173,177,0,23,0,0,0,0,0,728
8881,57,175,179,0,45,0,0,0,0,0,728
8882,57,149,151,0,45,0,0,0,0,0,728
8883,57,154,158,0,45,0,0,0,0,0,935
8884,38,155,159,0,37,0,0,0,0,0,935
8885,56,156,160,0,45,0,0,0,0,0,935
8886,38,157,161,0,37,0,0,0,0,0,935
8887,39,159,163,0,12,0,0,0,0,0,935
8888,41,163,166,0,19,0,0,0,0,0,935
8889,57,165,169,0,45,0,0,0,0,0,935
8890,56,167,171,0,45,0,0,0,0,0,935
8891,40,172,176,0,17,0,0,0,0,0,935
8892,84,173,177,0,23,0,0,0,0,0,935
8893,57,175,179,0,45,0,0,0,0,0,935
8894,57,154,158,0,44,0,0,0,0,0,41
8895,38,155,159,0,38,0,0,0,0,0,41
8896,38,157,161,0,38,0,0,0,0,0,41
8897,39,159,163,0,11,0,0,0,0,0,41
8898,41,163,166,0,20,0,0,0,0,0,41
8899,57,165,169,0,44,0,0,0,0,0,41
8900,56,167,171,0,44,0,0,0,0,0,41
8901,40,172,176,0,18,0,0,0,0,0,41
8902,84,173,177,0,22,0,0,0,0,0,41
8903,57,175,179,0,44,0,0,0,0,0,41
8904,57,149,151,0,44,0,0,0,0,0,41
8905,59,176,181,0,16,0,0,0,0,0,41
8906,1,65,71,0,105,0,0,0,1,1,31
8907,57,154,158,0,44,0,0,0,0,0,31
8908,38,155,159,0,38,0,0,0,0,0,31
8909,56,156,160,0,44,0,0,0,0,0,31
8910,38,157,161,0,38,0,0,0,0,0,31
8911,39,159,163,0,11,0,0,0,0,0,31
8912,41,163,166,0,20,0,0,0,0,0,31
8913,57,165,169,0,44,0,0,0,0,0,31
8914,56,167,171,0,44,0,0,0,0,0,31
8915,40,172,176,0,18,0,0,0,0,0,31
8916,84,173,177,0,22,0,0,0,0,0,31
8917,57,175,179,0,44,0,0,0,0,0,31
8918,57,149,151,0,44,0,0,0,0,0,31
8919,57,154,158,0,45,0,0,0,0,0,729
8920,38,155,159,0,37,0,0,0,0,0,729
8921,56,156,160,0,45,0,0,0,0,0,729
8922,38,157,161,0,37,0,0,0,0,0,729
8923,39,159,163,0,12,0,0,0,0,0,729
8924,41,163,166,0,19,0,0,0,0,0,729
8925,57,165,169,0,45,0,0,0,0,0,729
8926,56,167,171,0,45,0,0,0,0,0,729
8927,40,172,176,0,17,0,0,0,0,0,729
8928,84,173,177,0,23,0,0,0,0,0,729
8929,57,175,179,0,45,0,0,0,0,0,729
8930,57,149,151,0,45,0,0,0,0,0,729
8931,57,154,158,0,45,0,0,0,0,0,792
8932,38,155,159,0,37,0,0,0,0,0,792
8933,38,157,161,0,37,0,0,0,0,0,792
8934,39,159,163,0,12,0,0,0,0,0,792
8935,41,163,166,0,19,0,0,0,0,0,792
8936,56,167,171,0,45,0,0,0,0,0,792
8937,40,172,176,0,17,0,0,0,0,0,792
8938,84,173,177,0,23,0,0,0,0,0,792
8939,57,149,151,0,45,0,0,0,0,0,792
8940,57,154,158,0,45,0,0,0,0,0,350
8941,38,155,159,0,37,0,0,0,0,0,350
8942,56,156,160,0,45,0,0,0,0,0,350
8943,38,157,161,0,37,0,0,0,0,0,350
8944,39,159,163,0,12,0,0,0,0,0,350
8945,41,163,166,0,19,0,0,0,0,0,350
8946,57,165,169,0,45,0,0,0,0,0,350
8947,56,167,171,0,45,0,0,0,0,0,350
8948,40,172,176,0,17,0,0,0,0,0,350
8949,84,173,177,0,23,0,0,0,0,0,350
8950,57,175,179,0,45,0,0,0,0,0,350
8951,57,149,151,0,45,0,0,0,0,0,350
8952,57,154,158,0,45,0,0,0,0,0,913
8953,38,155,159,0,37,0,0,0,0,0,913
8954,56,156,160,0,45,0,0,0,0,0,913
8955,38,157,161,0,37,0,0,0,0,0,913
8956,39,159,163,0,12,0,0,0,0,0,913
8957,41,163,166,0,19,0,0,0,0,0,913
8958,57,165,169,0,45,0,0,0,0,0,913
8959,56,167,171,0,45,0,0,0,0,0,913
8960,40,172,176,0,17,0,0,0,0,0,913
8961,84,173,177,0,23,0,0,0,0,0,913
8962,57,175,179,0,45,0,0,0,0,0,913
8963,57,149,151,0,45,0,0,0,0,0,913
8964,57,154,158,0,45,0,0,0,0,0,360
8965,38,155,159,0,37,0,0,0,0,0,360
8966,56,156,160,0,45,0,0,0,0,0,360
8967,38,157,161,0,37,0,0,0,0,0,360
8968,39,159,163,0,12,0,0,0,0,0,360
8969,41,163,166,0,19,0,0,0,0,0,360
8970,56,167,171,0,45,0,0,0,0,0,360
8971,40,172,176,0,17,0,0,0,0,0,360
8972,84,173,177,0,23,0,0,0,0,0,360
8973,57,175,179,0,45,0,0,0,0,0,360
8974,57,149,151,0,45,0,0,0,0,0,360
8975,77,17,17,0,89,0,0,1,0,1,114
8976,57,154,158,0,45,0,0,0,0,0,258
8977,38,155,159,0,37,0,0,0,0,0,258
8978,56,156,160,0,45,0,0,0,0,0,258
8979,38,157,161,0,37,0,0,0,0,0,258
8980,39,159,163,0,12,0,0,0,0,0,258
8981,41,163,166,0,19,0,0,0,0,0,258
8982,57,165,169,0,45,0,0,0,0,0,258
8983,56,167,171,0,45,0,0,0,0,0,258
8984,40,172,176,0,17,0,0,0,0,0,258
8985,84,173,177,0,23,0,0,0,0,0,258
8986,57,175,179,0,45,0,0,0,0,0,258
8987,57,149,151,0,45,0,0,0,0,0,258
8988,35,196,202,0,112,0,0,0,0,1,58
8989,57,154,158,0,45,0,0,0,0,0,786
8990,38,155,159,0,37,0,0,0,0,0,786
8991,56,156,160,0,45,0,0,0,0,0,786
8992,38,157,161,0,37,0,0,0,0,0,786
8993,39,159,163,0,12,0,0,0,0,0,786
8994,41,163,166,0,19,0,0,0,0,0,786
8995,57,165,169,0,45,0,0,0,0,0,786
8996,56,167,171,0,45,0,0,0,0,0,786
8997,40,172,176,0,17,0,0,0,0,0,786
8998,84,173,177,0,23,0,0,0,0,0,786
8999,57,149,151,0,45,0,0,0,0,0,786
9000,57,154,158,0,45,0,0,0,0,0,966
9001,56,156,160,0,45,0,0,0,0,0,966
9002,41,163,166,0,19,0,0,0,0,0,966
9003,57,165,169,0,45,0,0,0,0,0,966
9004,84,173,177,0,23,0,0,0,0,0,966
9005,57,175,179,0,45,0,0,0,0,0,966
9006,57,149,151,0,45,0,0,0,0,0,966
9007,57,154,158,0,45,0,0,0,0,0,278
9008,38,155,159,0,37,0,0,0,0,0,278
9009,56,156,160,0,45,0,0,0,0,0,278
9010,38,157,161,0,37,0,0,0,0,0,278
9011,39,159,163,0,12,0,0,0,0,0,278
9012,41,163,166,0,19,0,0,0,0,0,278
9013,57,165,169,0,45,0,0,0,0,0,278
9014,56,167,171,0,45,0,0,0,0,0,278
9015,40,172,176,0,17,0,0,0,0,0,278
9016,84,173,177,0,23,0,0,0,0,0,278
9017,57,175,179,0,45,0,0,0,0,0,278
9018,57,149,151,0,45,0,0,0,0,0,278
9019,57,154,158,0,45,0,0,0,0,0,803
9020,38,155,159,0,37,0,0,0,0,0,803
9021,56,156,160,0,45,0,0,0,0,0,803
9022,38,157,161,0,37,0,0,0,0,0,803
9023,39,159,163,0,12,0,0,0,0,0,803
9024,41,163,166,0,19,0,0,0,0,0,803
9025,57,165,169,0,45,0,0,0,0,0,803
9026,56,167,171,0,45,0,0,0,0,0,803
9027,40,172,176,0,17,0,0,0,0,0,803
9028,84,173,177,0,23,0,0,0,0,0,803
9029,57,175,179,0,45,0,0,0,0,0,803
9030,57,149,151,0,45,0,0,0,0,0,803
9031,101,70,90,0,131,0,0,0,1,1,161
9032,57,154,158,0,45,0,0,0,0,0,910
9033,38,155,159,0,37,0,0,0,0,0,910
9034,56,156,160,0,45,0,0,0,0,0,910
9035,38,157,161,0,37,0,0,0,0,0,910
9036,39,159,163,0,12,0,0,0,0,0,910
9037,41,163,166,0,19,0,0,0,0,0,910
9038,57,165,169,0,45,0,0,0,0,0,910
9039,56,167,171,0,45,0,0,0,0,0,910
9040,40,172,176,0,17,0,0,0,0,0,910
9041,84,173,177,0,23,0,0,0,0,0,910
9042,57,175,179,0,45,0,0,0,0,0,910
9043,57,149,151,0,45,0,0,0,0,0,910
9044,57,154,158,0,45,0,0,0,0,0,595
9045,38,155,159,0,37,0,0,0,0,0,595
9046,56,156,160,0,45,0,0,0,0,0,595
9047,38,157,161,0,37,0,0,0,0,0,595
9048,39,159,163,0,12,0,0,0,0,0,595
9049,41,163,166,0,19,0,0,0,0,0,595
9050,57,165,169,0,45,0,0,0,0,0,595
9051,56,167,171,0,45,0,0,0,0,0,595
9052,40,172,176,0,17,0,0,0,0,0,595
9053,84,173,177,0,23,0,0,0,0,0,595
9054,57,175,179,0,45,0,0,0,0,0,595
9055,57,149,151,0,45,0,0,0,0,0,595
9056,35,108,115,0,112,0,0,0,0,1,47
9057,57,154,158,0,44,0,0,0,0,0,47
9058,38,155,159,0,38,0,0,0,0,0,47
9059,56,156,160,0,44,0,0,0,0,0,47
9060,38,157,161,0,38,0,0,0,0,0,47
9061,39,159,163,0,11,0,0,0,0,0,47
9062,41,163,166,0,20,0,0,0,0,0,47
9063,57,165,169,0,44,0,0,0,0,0,47
9064,56,167,171,0,44,0,0,0,0,0,47
9065,40,172,176,0,18,0,0,0,0,0,47
9066,84,173,177,0,22,0,0,0,0,0,47
9067,57,175,179,0,44,0,0,0,0,0,47
9068,57,149,151,0,44,0,0,0,0,0,47
9069,56,156,160,0,45,0,0,0,0,0,1027
9070,41,163,166,0,19,0,0,0,0,0,1027
9071,57,165,169,0,45,0,0,0,0,0,1027
9072,56,167,171,0,45,0,0,0,0,0,1027
9073,84,173,177,0,23,0,0,0,0,0,1027
9074,57,175,179,0,45,0,0,0,0,0,1027
9075,57,149,151,0,45,0,0,0,0,0,1027
9076,57,154,158,0,45,0,0,0,0,0,302
9077,38,155,159,0,37,0,0,0,0,0,302
9078,56,156,160,0,45,0,0,0,0,0,302
9079,38,157,161,0,37,0,0,0,0,0,302
9080,39,159,163,0,12,0,0,0,0,0,302
9081,41,163,166,0,19,0,0,0,0,0,302
9082,57,165,169,0,45,0,0,0,0,0,302
9083,40,172,176,0,17,0,0,0,0,0,302
9084,84,173,177,0,23,0,0,0,0,0,302
9085,57,149,151,0,45,0,0,0,0,0,302
9086,57,154,158,0,45,0,0,0,0,0,999
9087,38,155,159,0,37,0,0,0,0,0,999
9088,38,157,161,0,37,0,0,0,0,0,999
9089,39,159,163,0,12,0,0,0,0,0,999
9090,41,163,166,0,19,0,0,0,0,0,999
9091,57,165,169,0,45,0,0,0,0,0,999
9092,56,167,171,0,45,0,0,0,0,0,999
9093,40,172,176,0,17,0,0,0,0,0,999
9094,84,173,177,0,23,0,0,0,0,0,999
9095,57,175,179,0,45,0,0,0,0,0,999
9096,57,149,151,0,45,0,0,0,0,0,999
9097,57,154,158,0,45,0,0,0,0,0,446
9098,38,155,159,0,37,0,0,0,0,0,446
9099,56,156,160,0,45,0,0,0,0,0,446
9100,38,157,161,0,37,0,0,0,0,0,446
9101,39,159,163,0,12,0,0,0,0,0,446
9102,41,163,166,0,19,0,0,0,0,0,446
9103,57,165,169,0,45,0,0,0,0,0,446
9104,56,167,171,0,45,0,0,0,0,0,446
9105,40,172,176,0,17,0,0,0,0,0,446
9106,84,173,177,0,23,0,0,0,0,0,446
9107,57,175,179,0,45,0,0,0,0,0,446
9108,57,149,151,0,45,0,0,0,0,0,446
9109,57,154,158,0,45,0,0,0,0,0,801
9110,38,155,159,0,37,0,0,0,0,0,801
9111,56,156,160,0,45,0,0,0,0,0,801
9112,38,157,161,0,37,0,0,0,0,0,801
9113,39,159,163,0,12,0,0,0,0,0,801
9114,41,163,166,0,19,0,0,0,0,0,801
9115,57,165,169,0,45,0,0,0,0,0,801
9116,56,167,171,0,45,0,0,0,0,0,801
9117,40,172,176,0,17,0,0,0,0,0,801
9118,84,173,177,0,23,0,0,0,0,0,801
9119,57,175,179,0,45,0,0,0,0,0,801
9120,57,149,151,0,45,0,0,0,0,0,801
9121,57,154,158,0,45,0,0,0,0,0,445
9122,38,155,159,0,37,0,0,0,0,0,445
9123,56,156,160,0,45,0,0,0,0,0,445
9124,38,157,161,0,37,0,0,0,0,0,445
9125,39,159,163,0,12,0,0,0,0,0,445
9126,41,163,166,0,19,0,0,0,0,0,445
9127,56,167,171,0,45,0,0,0,0,0,445
9128,40,172,176,0,17,0,0,0,0,0,445
9129,84,173,177,0,23,0,0,0,0,0,445
9130,57,175,179,0,45,0,0,0,0,0,445
9131,57,149,151,0,45,0,0,0,0,0,445
9132,57,154,158,0,45,0,0,0,0,0,1023
9133,38,155,159,0,37,0,0,0,0,0,1023
9134,38,157,161,0,37,0,0,0,0,0,1023
9135,39,159,163,0,12,0,0,0,0,0,1023
9136,41,163,166,0,19,0,0,0,0,0,1023
9137,57,165,169,0,45,0,0,0,0,0,1023
9138,56,167,171,0,45,0,0,0,0,0,1023
9139,40,172,176,0,17,0,0,0,0,0,1023
9140,84,173,177,0,23,0,0,0,0,0,1023
9141,57,175,179,0,45,0,0,0,0,0,1023
9142,57,149,151,0,45,0,0,0,0,0,1023
9143,57,154,158,0,45,0,0,0,0,0,898
9144,38,155,159,0,37,0,0,0,0,0,898
9145,56,156,160,0,45,0,0,0,0,0,898
9146,38,157,161,0,37,0,0,0,0,0,898
9147,39,159,163,0,12,0,0,0,0,0,898
9148,41,163,166,0,19,0,0,0,0,0,898
9149,57,165,169,0,45,0,0,0,0,0,898
9150,56,167,171,0,45,0,0,0,0,0,898
9151,40,172,176,0,17,0,0,0,0,0,898
9152,84,173,177,0,23,0,0,0,0,0,898
9153,57,175,179,0,45,0,0,0,0,0,898
9154,57,149,151,0,45,0,0,0,0,0,898
9155,35,153,157,0,112,0,0,0,0,1,51
9156,57,154,158,0,45,0,0,0,0,0,738
9157,38,155,159,0,37,0,0,0,0,0,738
9158,56,156,160,0,45,0,0,0,0,0,738
9159,38,157,161,0,37,0,0,0,0,0,738
9160,39,159,163,0,12,0,0,0,0,0,738
9161,41,163,166,0,19,0,0,0,0,0,738
9162,57,165,169,0,45,0,0,0,0,0,738
9163,56,167,171,0,45,0,0,0,0,0,738
9164,40,172,176,0,17,0,0,0,0,0,738
9165,84,173,177,0,23,0,0,0,0,0,738
9166,57,175,179,0,45,0,0,0,0,0,738
9167,57,149,151,0,45,0,0,0,0,0,738
9168,57,154,158,0,45,0,0,0,0,0,434
9169,38,155,159,0,37,0,0,0,0,0,434
9170,56,156,160,0,45,0,0,0,0,0,434
9171,38,157,161,0,37,0,0,0,0,0,434
9172,39,159,163,0,12,0,0,0,0,0,434
9173,41,163,166,0,19,0,0,0,0,0,434
9174,57,165,169,0,45,0,0,0,0,0,434
9175,56,167,171,0,45,0,0,0,0,0,434
9176,40,172,176,0,17,0,0,0,0,0,434
9177,84,173,177,0,23,0,0,0,0,0,434
9178,57,175,179,0,45,0,0,0,0,0,434
9179,57,149,151,0,45,0,0,0,0,0,434
9180,38,155,159,0,37,0,0,0,0,0,805
9181,38,157,161,0,37,0,0,0,0,0,805
9182,39,159,163,0,12,0,0,0,0,0,805
9183,41,163,166,0,19,0,0,0,0,0,805
9184,57,165,169,0,45,0,0,0,0,0,805
9185,56,167,171,0,45,0,0,0,0,0,805
9186,40,172,176,0,17,0,0,0,0,0,805
9187,84,173,177,0,23,0,0,0,0,0,805
9188,57,154,158,0,45,0,0,0,0,0,890
9189,38,155,159,0,37,0,0,0,0,0,890
9190,56,156,160,0,45,0,0,0,0,0,890
9191,38,157,161,0,37,0,0,0,0,0,890
9192,39,159,163,0,12,0,0,0,0,0,890
9193,41,163,166,0,19,0,0,0,0,0,890
9194,57,165,169,0,45,0,0,0,0,0,890
9195,56,167,171,0,45,0,0,0,0,0,890
9196,40,172,176,0,17,0,0,0,0,0,890
9197,84,173,177,0,23,0,0,0,0,0,890
9198,57,175,179,0,45,0,0,0,0,0,890
9199,57,149,151,0,45,0,0,0,0,0,890
9200,14,164,167,0,52,0,0,0,1,1,12
9201,57,154,158,0,45,0,0,0,0,0,571
9202,38,155,159,0,37,0,0,0,0,0,571
9203,56,156,160,0,45,0,0,0,0,0,571
9204,38,157,161,0,37,0,0,0,0,0,571
9205,39,159,163,0,12,0,0,0,0,0,571
9206,41,163,166,0,19,0,0,0,0,0,571
9207,57,165,169,0,45,0,0,0,0,0,571
9208,56,167,171,0,45,0,0,0,0,0,571
9209,40,172,176,0,17,0,0,0,0,0,571
9210,84,173,177,0,23,0,0,0,0,0,571
9211,57,175,179,0,45,0,0,0,0,0,571
9212,57,149,151,0,45,0,0,0,0,0,571
9213,38,155,159,0,37,0,0,0,0,0,266
9214,56,156,160,0,45,0,0,0,0,0,266
9215,38,157,161,0,37,0,0,0,0,0,266
9216,39,159,163,0,12,0,0,0,0,0,266
9217,41,163,166,0,19,0,0,0,0,0,266
9218,57,165,169,0,45,0,0,0,0,0,266
9219,56,167,171,0,45,0,0,0,0,0,266
9220,40,172,176,0,17,0,0,0,0,0,266
9221,84,173,177,0,23,0,0,0,0,0,266
9222,57,149,151,0,45,0,0,0,0,0,266
9223,57,154,158,0,45,0,0,0,0,0,700
9224,38,155,159,0,37,0,0,0,0,0,700
9225,38,157,161,0,37,0,0,0,0,0,700
9226,39,159,163,0,12,0,0,0,0,0,700
9227,41,163,166,0,19,0,0,0,0,0,700
9228,57,165,169,0,45,0,0,0,0,0,700
9229,56,167,171,0,45,0,0,0,0,0,700
9230,40,172,176,0,17,0,0,0,0,0,700
9231,84,173,177,0,23,0,0,0,0,0,700
9232,57,175,179,0,45,0,0,0,0,0,700
9233,57,149,151,0,45,0,0,0,0,0,700
