author,recipeingredient,datepublished,recipeyield,recipecategory,totaltime,recipecuisine,aggregaterating,commentcount
0,-1,3043,2013,2988,2260,0,0,1225
0,-1,3044,2014,2989,2261,0,0,1225
0,-1,3045,2015,2990,2262,0,0,1226
0,-1,3046,-1,2991,2262,0,0,1227
0,-1,3047,2016,2992,2263,0,0,1228
0,-1,3048,-1,2993,2264,0,0,1228
0,-1,3049,2017,2994,2265,0,0,1228
0,-1,3050,2018,2995,2265,0,0,1228
0,-1,3051,2019,2996,2266,0,0,1228
0,-1,3052,2019,2997,2266,0,0,1229
0,-1,3053,2020,2998,-1,0,0,1230
0,-1,3054,2021,2999,2267,0,0,1230
0,-1,3055,2022,3000,-1,0,0,1231
0,-1,3056,2022,3001,-1,0,0,1232
0,-1,3057,2022,3002,2268,0,0,1232
0,-1,3058,2023,3003,2269,0,0,1232
0,-1,3059,2024,3004,2270,0,0,1232
0,-1,3060,2025,3005,2271,0,0,1232
0,-1,3061,2025,3006,2272,0,0,1233
0,-1,3062,2026,3007,2273,0,0,1234
0,-1,3063,2027,3008,2274,0,0,1235
0,-1,3064,-1,3009,2275,0,0,1236
0,-1,3065,2028,3010,-1,0,0,1236
0,-1,3066,2029,3011,2276,0,0,1236
0,-1,3067,2030,3012,2277,0,0,1236
0,-1,3068,-1,3013,2277,0,0,1236
0,-1,3069,2031,3014,-1,0,0,1236
0,-1,3070,2032,3015,2277,0,0,1236
